blinded_id,bucket,evaluator_model,gpt_coarse_method_tags_by_agent,gpt_confidence,gpt_distinct_methods_count,gpt_method_diversity_score,gpt_rationale,parse_ok,question_hash,raw_response,run_dir,run_name,team_family_diversity,team_family_homogeneity_rate,team_major_family_diversity,trace_token_cosine_diversity,trace_token_cosine_similarity,vote_correct
P7G0027,low_text_high_strategy,gpt-5.5,"{""A1"": [""context-clue matching"", ""chronological option elimination"", ""historical background recall""], ""A2"": [""context-clue matching"", ""chronological option elimination"", ""historical background recall""], ""A3"": [""context-clue matching"", ""chronological option elimination"", ""historical background recall""], ""A4"": [""context-clue matching"", ""chronological option elimination"", ""historical background recall""], ""A5"": [""context-clue matching"", ""chronological option elimination"", ""historical background recall""]}",0.98,1,1,"All agents use essentially the same reasoning method: extract clues from the passage such as 1940s, Japanese surrender, Soviet/Russian and American troops, and Korea; match these to the end of World War II; then eliminate the other answer choices as chronologically too early or irrelevant. Differences are limited to verbosity, repetition, and formatting rather than genuinely distinct reasoning paths.",1,8c99aeac3800,"{""method_diversity_score"":1,""confidence"":0.98,""distinct_methods_count"":1,""coarse_method_tags_by_agent"":{""A1"":[""context-clue matching"",""chronological option elimination"",""historical background recall""],""A2"":[""context-clue matching"",""chronological option elimination"",""historical background recall""],""A3"":[""context-clue matching"",""chronological option elimination"",""historical background recall""],""A4"":[""context-clue matching"",""chronological option elimination"",""historical background recall""],""A5"":[""context-clue matching"",""chronological option elimination"",""historical background recall""]},""rationale"":""All agents use essentially the same reasoning method: extract clues from the passage such as 1940s, Japanese surrender, Soviet/Russian and American troops, and Korea; match these to the end of World War II; then eliminate the other answer choices as chronologically too early or irrelevant. Differences are limited to verbosity, repetition, and formatting rather than genuinely distinct reasoning paths.""}",prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.8374733751486179,0.55831792726086,0.9580420222262997,0.07087976758814851,0.9291202324118515,1.0
P7G0028,low_strategy,gpt-5.5,"{""A1"": [""option-by-option elimination"", ""biochemical cofactor recall"", ""PLP amino-acid decarboxylation identification""], ""A2"": [""option-by-option elimination"", ""biochemical cofactor recall"", ""PLP amino-acid decarboxylation identification""], ""A3"": [""option-by-option elimination"", ""biochemical cofactor recall"", ""PLP amino-acid decarboxylation identification""], ""A4"": [""option-by-option elimination"", ""biochemical cofactor recall"", ""PLP amino-acid decarboxylation identification""], ""A5"": [""option-by-option elimination"", ""biochemical cofactor recall"", ""PLP amino-acid decarboxylation identification"", ""brief answer recheck""]}",0.98,1,1,"All five traces use essentially the same reasoning method: review each multiple-choice option, associate the relevant biochemical reaction with its known vitamin/cofactor, eliminate folate/B12/biotin-dependent processes, and select PLP-dependent amino acid decarboxylation. Differences are limited to wording, examples listed, and A5 adding a short re-evaluation, not a genuinely distinct reasoning path.",1,c54ef59ad0bb,"{""method_diversity_score"":1,""confidence"":0.98,""distinct_methods_count"":1,""coarse_method_tags_by_agent"":{""A1"":[""option-by-option elimination"",""biochemical cofactor recall"",""PLP amino-acid decarboxylation identification""],""A2"":[""option-by-option elimination"",""biochemical cofactor recall"",""PLP amino-acid decarboxylation identification""],""A3"":[""option-by-option elimination"",""biochemical cofactor recall"",""PLP amino-acid decarboxylation identification""],""A4"":[""option-by-option elimination"",""biochemical cofactor recall"",""PLP amino-acid decarboxylation identification""],""A5"":[""option-by-option elimination"",""biochemical cofactor recall"",""PLP amino-acid decarboxylation identification"",""brief answer recheck""]},""rationale"":""All five traces use essentially the same reasoning method: review each multiple-choice option, associate the relevant biochemical reaction with its known vitamin/cofactor, eliminate folate/B12/biotin-dependent processes, and select PLP-dependent amino acid decarboxylation. Differences are limited to wording, examples listed, and A5 adding a short re-evaluation, not a genuinely distinct reasoning path.""}",prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.2646804326436821,0.9737948294722722,0.0,0.0852767387738742,0.9147232612261258,1.0
P7G0029,high_strategy,gpt-5.5,"{""A1"": [""anatomical localization"", ""nerve territory mapping"", ""option elimination""], ""A2"": [""anatomical localization"", ""nerve territory mapping"", ""option elimination""], ""A3"": [""anatomical localization"", ""nerve territory mapping"", ""option elimination""], ""A4"": [""anatomical localization"", ""nerve territory mapping"", ""option elimination""], ""A5"": [""anatomical localization"", ""nerve territory mapping"", ""option elimination""]}",0.98,1,1,"All agents use essentially the same reasoning method: identify the lesion as labial mucosa in the anterior mandible, map that soft-tissue region to mental nerve innervation, distinguish it from incisive, buccal, and lingual nerve territories, and conclude the mental nerve. Differences are limited to wording, detail, and formatting rather than genuinely distinct reasoning paths.",1,94c6b3e7fb22,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.98,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""anatomical localization"", ""nerve territory mapping"", ""option elimination""],
    ""A2"": [""anatomical localization"", ""nerve territory mapping"", ""option elimination""],
    ""A3"": [""anatomical localization"", ""nerve territory mapping"", ""option elimination""],
    ""A4"": [""anatomical localization"", ""nerve territory mapping"", ""option elimination""],
    ""A5"": [""anatomical localization"", ""nerve territory mapping"", ""option elimination""]
  },
  ""rationale"": ""All agents use essentially the same reasoning method: identify the lesion as labial mucosa in the anterior mandible, map that soft-tissue region to mental nerve innervation, distinguish it from incisive, buccal, and lingual nerve territories, and conclude the mental nerve. Differences are limited to wording, detail, and formatting rather than genuinely distinct reasoning paths.""
}",prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7374795893110878,0.1600314463413431,0.9035846904822703,0.04462467269295389,0.9553753273070461,1.0
P7G0030,high_strategy,gpt-5.5,"{""A1"": [""option-by-option factual evaluation"", ""elimination""], ""A2"": [""option-by-option factual evaluation"", ""elimination""], ""A3"": [""option-by-option factual evaluation"", ""partially garbled""], ""A4"": [""minimal restatement"", ""unsupported answer selection""], ""A5"": [""option-by-option factual evaluation"", ""elimination""]}",0.86,2,2,"Most agents use the same basic method: evaluate statements A, B, and C individually using background facts about Titan and other outer solar system moons, then select the corresponding answer choice. A1 and A2 are nearly identical, while A3 and A5 are noisier or internally inconsistent versions of the same option-by-option factual elimination approach. A4 is distinct only in that it offers little coherent reasoning and mostly restates/guesses, not a genuinely different analytical path. Overall diversity is low with only a small variation due to one minimally reasoned trace.",1,99b34d293fce,"{""method_diversity_score"":2,""confidence"":0.86,""distinct_methods_count"":2,""coarse_method_tags_by_agent"":{""A1"":[""option-by-option factual evaluation"",""elimination""],""A2"":[""option-by-option factual evaluation"",""elimination""],""A3"":[""option-by-option factual evaluation"",""partially garbled""],""A4"":[""minimal restatement"",""unsupported answer selection""],""A5"":[""option-by-option factual evaluation"",""elimination""]},""rationale"":""Most agents use the same basic method: evaluate statements A, B, and C individually using background facts about Titan and other outer solar system moons, then select the corresponding answer choice. A1 and A2 are nearly identical, while A3 and A5 are noisier or internally inconsistent versions of the same option-by-option factual elimination approach. A4 is distinct only in that it offers little coherent reasoning and mostly restates/guesses, not a genuinely different analytical path. Overall diversity is low with only a small variation due to one minimally reasoned trace.""}",prove_experiments\runs\P4_mixed_strategy_qwen25_7b_seed42,P4_mixed_strategy_qwen25_7b_seed42,0.7602423990608053,0.5193921406805747,0.7219280948873623,0.5381583759690247,0.46184162403097534,1.0
P7G0031,low_text_high_strategy,gpt-5.5,"{""A1"": [""option-by-option syndrome classification"", ""cancer-risk association lookup"", ""process of elimination""], ""A2"": [""option-by-option syndrome classification"", ""cancer-risk association lookup"", ""process of elimination""], ""A3"": [""option-by-option syndrome classification"", ""cancer-risk association lookup"", ""process of elimination""], ""A4"": [""option-by-option syndrome classification"", ""cancer-risk association lookup"", ""process of elimination""], ""A5"": [""option-by-option syndrome classification"", ""cancer-risk association lookup"", ""process of elimination""]}",0.98,1,1,"All agents use essentially the same reasoning method: define familial cancer syndromes by cancer predisposition, review each listed syndrome’s known cancer associations, and eliminate Waardenburg syndrome because it is associated with pigmentation/hearing rather than cancer risk. Differences are limited to wording, examples of cancers mentioned, and verbosity, not reasoning approach.",1,6b1eb1e617dc,"{""method_diversity_score"":1,""confidence"":0.98,""distinct_methods_count"":1,""coarse_method_tags_by_agent"":{""A1"":[""option-by-option syndrome classification"",""cancer-risk association lookup"",""process of elimination""],""A2"":[""option-by-option syndrome classification"",""cancer-risk association lookup"",""process of elimination""],""A3"":[""option-by-option syndrome classification"",""cancer-risk association lookup"",""process of elimination""],""A4"":[""option-by-option syndrome classification"",""cancer-risk association lookup"",""process of elimination""],""A5"":[""option-by-option syndrome classification"",""cancer-risk association lookup"",""process of elimination""]},""rationale"":""All agents use essentially the same reasoning method: define familial cancer syndromes by cancer predisposition, review each listed syndrome’s known cancer associations, and eliminate Waardenburg syndrome because it is associated with pigmentation/hearing rather than cancer risk. Differences are limited to wording, examples of cancers mentioned, and verbosity, not reasoning approach.""}",prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,0.7248584964561476,0.5441424921606536,0.7219280948873623,0.0871908947645954,0.9128091052354046,1.0
P7G0032,low_strategy,gpt-5.5,"{""A1"": [""definition-based recall"", ""option-by-option elimination""], ""A2"": [""definition-based recall"", ""option-by-option elimination""], ""A3"": [""definition-based recall"", ""option-by-option elimination""], ""A4"": [""definition-based recall"", ""option-by-option elimination""], ""A5"": [""definition-based recall"", ""option-by-option elimination""]}",0.98,1,1,"All agents use the same reasoning method: state the standard definition of the declaratory theory of recognition, contrast it with constitutive theory, then eliminate each multiple-choice option to select B. Differences are limited to wording, inclusion of Montevideo details, and minor formatting, not reasoning approach.",1,b6f82dae77a3,"{""method_diversity_score"":1,""confidence"":0.98,""distinct_methods_count"":1,""coarse_method_tags_by_agent"":{""A1"":[""definition-based recall"",""option-by-option elimination""],""A2"":[""definition-based recall"",""option-by-option elimination""],""A3"":[""definition-based recall"",""option-by-option elimination""],""A4"":[""definition-based recall"",""option-by-option elimination""],""A5"":[""definition-based recall"",""option-by-option elimination""]},""rationale"":""All agents use the same reasoning method: state the standard definition of the declaratory theory of recognition, contrast it with constitutive theory, then eliminate each multiple-choice option to select B. Differences are limited to wording, inclusion of Montevideo details, and minor formatting, not reasoning approach.""}",prove_experiments\runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,0.0,1.0,0.0,0.0360678057003021,0.9639321942996979,1.0
P7G0033,low_text_high_strategy,gpt-5.5,"{""A1"": [""structure theorem"", ""torsion vs free rank"", ""minimal generator count"", ""example checking""], ""A2"": [""structure theorem"", ""torsion vs free rank"", ""minimal generator count"", ""example checking""], ""A3"": [""structure theorem"", ""torsion vs free rank"", ""minimal generator count"", ""projection to free quotient"", ""example checking""], ""A4"": [""structure theorem"", ""torsion vs free rank"", ""minimal generator count"", ""presentation/cokernel aside"", ""example checking""], ""A5"": [""structure theorem"", ""torsion vs free rank"", ""minimal generator count"", ""surjection from Z^r/Hopfian aside"", ""example checking""]}",0.92,2,2,"The agents overwhelmingly use the same core reasoning path: verify the first statement via Z^n, then analyze the second using the finitely generated abelian group structure theorem, identify Betti number with free rank, test torsion examples such as Z ⊕ Z/2Z, and argue that a generating set of size equal to the rank forces the torsion part to vanish. There are small variations, such as projection-to-quotient language, presentation/cokernel language, or a Hopfian/surjection aside, but these are secondary embellishments rather than genuinely different methods.",1,e83a88d607f5,"{
  ""method_diversity_score"": 2,
  ""confidence"": 0.92,
  ""distinct_methods_count"": 2,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""structure theorem"", ""torsion vs free rank"", ""minimal generator count"", ""example checking""],
    ""A2"": [""structure theorem"", ""torsion vs free rank"", ""minimal generator count"", ""example checking""],
    ""A3"": [""structure theorem"", ""torsion vs free rank"", ""minimal generator count"", ""projection to free quotient"", ""example checking""],
    ""A4"": [""structure theorem"", ""torsion vs free rank"", ""minimal generator count"", ""presentation/cokernel aside"", ""example checking""],
    ""A5"": [""structure theorem"", ""torsion vs free rank"", ""minimal generator count"", ""surjection from Z^r/Hopfian aside"", ""example checking""]
  },
  ""rationale"": ""The agents overwhelmingly use the same core reasoning path: verify the first statement via Z^n, then analyze the second using the finitely generated abelian group structure theorem, identify Betti number with free rank, test torsion examples such as Z ⊕ Z/2Z, and argue that a generating set of size equal to the rank forces the torsion part to vanish. There are small variations, such as projection-to-quotient language, presentation/cokernel language, or a Hopfian/surjection aside, but these are secondary embellishments rather than genuinely different methods.""
}",prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.6300241236689745,0.6225096578840027,0.584238811642856,0.0796625561525337,0.9203374438474663,1.0
P7G0034,high_strategy,gpt-5.5,"{""A1"": [""fragmentary standards-reference"", ""no coherent reasoning""], ""A2"": [""fact extraction"", ""GAAP contingency rule application""], ""A3"": [""no discernible reasoning""], ""A4"": [""answer-choice-by-answer-choice elimination"", ""consistency checking""], ""A5"": [""no discernible reasoning""]}",0.72,3,3,"The traces show limited but real method variation: A2 uses a structured fact summary followed by application of contingency accounting rules, while A4 uses an option-by-option elimination/consistency approach. A1, A3, and A5 are largely garbled or repetitive and provide little discernible reasoning beyond fragments, so they do not add much meaningful diversity. Overall, there are a couple of clearly different approaches among the coherent traces, but substantial overlap is absent mainly because several traces lack usable reasoning.",1,3ad581d1f287,"{
  ""method_diversity_score"": 3,
  ""confidence"": 0.72,
  ""distinct_methods_count"": 3,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [
      ""fragmentary standards-reference"",
      ""no coherent reasoning""
    ],
    ""A2"": [
      ""fact extraction"",
      ""GAAP contingency rule application""
    ],
    ""A3"": [
      ""no discernible reasoning""
    ],
    ""A4"": [
      ""answer-choice-by-answer-choice elimination"",
      ""consistency checking""
    ],
    ""A5"": [
      ""no discernible reasoning""
    ]
  },
  ""rationale"": ""The traces show limited but real method variation: A2 uses a structured fact summary followed by application of contingency accounting rules, while A4 uses an option-by-option elimination/consistency approach. A1, A3, and A5 are largely garbled or repetitive and provide little discernible reasoning beyond fragments, so they do not add much meaningful diversity. Overall, there are a couple of clearly different approaches among the coherent traces, but substantial overlap is absent mainly because several traces lack usable reasoning.""
}",prove_experiments\runs\P4_mixed_strategy_qwen25_7b_seed42,P4_mixed_strategy_qwen25_7b_seed42,0.6427465050889445,0.09811005181389396,0.8688791643608138,0.6255911594070722,0.3744088405929278,0.0
P7G0035,high_text_low_strategy,gpt-5.5,"{""A1"": [""option-by-option qualitative assessment"", ""combined-option selection""], ""A2"": [""option-by-option qualitative assessment"", ""plausibility comparison""], ""A3"": [""option-by-option elimination"", ""domain-concept justification""], ""A4"": [""domain-principle framing"", ""option-by-option weighing""], ""A5"": [""option-by-option qualitative assessment"", ""direct-relevance comparison""]}",0.82,2,2,"The traces mostly use the same broad reasoning method: evaluate each multiple-choice option qualitatively using induction-furnace concepts, then select or eliminate answers based on perceived relevance. There are minor variations, such as A3 using clearer elimination logic and A4 beginning with a more general domain-principle framing before weighing options, but these are not fundamentally different reasoning paths. Overall, the methods overlap substantially, with differences mainly in emphasis and conclusion rather than reasoning approach.",1,557a0c8a62f6,"{
  ""method_diversity_score"": 2,
  ""confidence"": 0.82,
  ""distinct_methods_count"": 2,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [
      ""option-by-option qualitative assessment"",
      ""combined-option selection""
    ],
    ""A2"": [
      ""option-by-option qualitative assessment"",
      ""plausibility comparison""
    ],
    ""A3"": [
      ""option-by-option elimination"",
      ""domain-concept justification""
    ],
    ""A4"": [
      ""domain-principle framing"",
      ""option-by-option weighing""
    ],
    ""A5"": [
      ""option-by-option qualitative assessment"",
      ""direct-relevance comparison""
    ]
  },
  ""rationale"": ""The traces mostly use the same broad reasoning method: evaluate each multiple-choice option qualitatively using induction-furnace concepts, then select or eliminate answers based on perceived relevance. There are minor variations, such as A3 using clearer elimination logic and A4 beginning with a more general domain-principle framing before weighing options, but these are not fundamentally different reasoning paths. Overall, the methods overlap substantially, with differences mainly in emphasis and conclusion rather than reasoning approach.""
}",prove_experiments\runs\P4_mixed_strategy_qwen25_7b_seed42,P4_mixed_strategy_qwen25_7b_seed42,0.20485054535735253,0.9680986269406269,0.0,0.6631580698511997,0.33684193014880026,0.0
P7G0036,high_strategy,gpt-5.5,"{""A1"": [""qualitative domain reasoning"", ""evaluate both stated mechanisms""], ""A2"": [""qualitative domain reasoning"", ""evaluate both stated mechanisms""], ""A3"": [""option-by-option elimination"", ""distinguish core-type vs coreless effects"", ""reactance/coupling analysis""], ""A4"": [""qualitative domain reasoning"", ""evaluate both stated mechanisms""], ""A5"": [""qualitative domain reasoning"", ""structural core-coupling rebuttal""]}",0.82,3,3,"The traces mostly use the same broad qualitative electrical-engineering reasoning: describe the molten metal as a secondary, discuss stirring and magnetic coupling, then decide which statements are valid. A1, A2, and A4 are essentially the same method. A3 adds a more explicit option-by-option elimination and distinguishes core-type from coreless furnaces with leakage-reactance reasoning, while A5 uses a contrasting structural argument that the iron core makes coupling good. These are meaningful variations, but they still substantially overlap in concepts and reasoning style.",1,557a0c8a62f6,"{
  ""method_diversity_score"": 3,
  ""confidence"": 0.82,
  ""distinct_methods_count"": 3,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""qualitative domain reasoning"", ""evaluate both stated mechanisms""],
    ""A2"": [""qualitative domain reasoning"", ""evaluate both stated mechanisms""],
    ""A3"": [""option-by-option elimination"", ""distinguish core-type vs coreless effects"", ""reactance/coupling analysis""],
    ""A4"": [""qualitative domain reasoning"", ""evaluate both stated mechanisms""],
    ""A5"": [""qualitative domain reasoning"", ""structural core-coupling rebuttal""]
  },
  ""rationale"": ""The traces mostly use the same broad qualitative electrical-engineering reasoning: describe the molten metal as a secondary, discuss stirring and magnetic coupling, then decide which statements are valid. A1, A2, and A4 are essentially the same method. A3 adds a more explicit option-by-option elimination and distinguishes core-type from coreless furnaces with leakage-reactance reasoning, while A5 uses a contrasting structural argument that the iron core makes coupling good. These are meaningful variations, but they still substantially overlap in concepts and reasoning style.""
}",prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7682439488534498,0.15,0.9602297178607612,0.23468191918926307,0.7653180808107369,1.0
P7G0037,high_text_low_strategy,gpt-5.5,"{""A1"": [""direct answer"", ""term recall""], ""A2"": [""option-by-option elimination"", ""definition matching""], ""A3"": [""direct answer"", ""term recall""], ""A4"": [""partial option analysis"", ""definition matching""], ""A5"": [""option-by-option elimination"", ""definition matching""]}",0.9,2,2,"The traces show very limited methodological diversity. A2, A4, and A5 all use essentially the same definition-matching and option-elimination approach, contrasting each answer choice with the phrase 'sub-optimal but acceptable outcome.' A1 and A3 provide only the selected answer, which can be treated as direct recall rather than a distinct reasoning path. Overall, the agents converge on the same conceptual recognition method, with only minor variation in explicitness.",1,61575c238849,"{
  ""method_diversity_score"": 2,
  ""confidence"": 0.9,
  ""distinct_methods_count"": 2,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""direct answer"", ""term recall""],
    ""A2"": [""option-by-option elimination"", ""definition matching""],
    ""A3"": [""direct answer"", ""term recall""],
    ""A4"": [""partial option analysis"", ""definition matching""],
    ""A5"": [""option-by-option elimination"", ""definition matching""]
  },
  ""rationale"": ""The traces show very limited methodological diversity. A2, A4, and A5 all use essentially the same definition-matching and option-elimination approach, contrasting each answer choice with the phrase 'sub-optimal but acceptable outcome.' A1 and A3 provide only the selected answer, which can be treated as direct recall rather than a distinct reasoning path. Overall, the agents converge on the same conceptual recognition method, with only minor variation in explicitness.""
}",prove_experiments\runs\P4_same_elimination_qwen25_7b_seed42,P4_same_elimination_qwen25_7b_seed42,0.381649514770862,0.7950386764074506,0.0,0.7592561006580365,0.24074389934196344,1.0
P7G0038,low_strategy,gpt-5.5,"{""A1"": [""derive_nonterminal_languages"", ""enumerate_possible_string_forms"", ""check_options_by_pattern_matching""], ""A2"": [""derive_nonterminal_languages"", ""enumerate_possible_string_forms"", ""check_options_by_pattern_matching""], ""A3"": [""derive_nonterminal_languages"", ""enumerate_possible_string_forms"", ""check_options_by_pattern_matching""], ""A4"": [""derive_nonterminal_languages"", ""enumerate_possible_string_forms"", ""check_options_by_pattern_matching"", ""self-correction_on_order""], ""A5"": [""derive_nonterminal_languages"", ""enumerate_possible_string_forms"", ""check_options_by_pattern_matching""]}",0.98,1,1,"All agents use essentially the same reasoning method: characterize what each nonterminal generates, summarize the resulting language from A as x^n forms with optional y or zy suffix, then test each multiple-choice option against those forms. A4 includes a brief mistaken acceptance of xyz followed by correction, but this is not a genuinely different method, only an execution variation within the same derivation-and-check approach.",1,a8ec159ddb55,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.98,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [
      ""derive_nonterminal_languages"",
      ""enumerate_possible_string_forms"",
      ""check_options_by_pattern_matching""
    ],
    ""A2"": [
      ""derive_nonterminal_languages"",
      ""enumerate_possible_string_forms"",
      ""check_options_by_pattern_matching""
    ],
    ""A3"": [
      ""derive_nonterminal_languages"",
      ""enumerate_possible_string_forms"",
      ""check_options_by_pattern_matching""
    ],
    ""A4"": [
      ""derive_nonterminal_languages"",
      ""enumerate_possible_string_forms"",
      ""check_options_by_pattern_matching"",
      ""self-correction_on_order""
    ],
    ""A5"": [
      ""derive_nonterminal_languages"",
      ""enumerate_possible_string_forms"",
      ""check_options_by_pattern_matching""
    ]
  },
  ""rationale"": ""All agents use essentially the same reasoning method: characterize what each nonterminal generates, summarize the resulting language from A as x^n forms with optional y or zy suffix, then test each multiple-choice option against those forms. A4 includes a brief mistaken acceptance of xyz followed by correction, but this is not a genuinely different method, only an execution variation within the same derivation-and-check approach.""
}",prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.36096404744368116,0.8,0.0,0.1529418216677918,0.8470581783322082,1.0
P7G0039,high_strategy,gpt-5.5,"{""A1"": [""option-by-option elimination"", ""equilibrium force balance"", ""Newton's third-law distinction""], ""A2"": [""direct conceptual explanation"", ""equilibrium force balance"", ""identifies true third-law partner""], ""A3"": [""Newton's third-law framing"", ""same-object versus interaction-pair distinction"", ""partly contradictory reasoning""], ""A4"": [""answer only"", ""no observable reasoning""], ""A5"": [""incoherent Newton's third-law attempt"", ""minimal usable reasoning""]}",0.82,3,2,"The substantive traces mostly use the same physics reasoning: the person's weight and normal force balance in equilibrium but are not a Newton's third-law action-reaction pair. A1 differs mainly by checking options explicitly, while A2 gives a direct explanation and names the actual third-law partner; A3 uses a confused but overlapping third-law/system framing. A4 provides no reasoning, and A5 is largely incoherent, so they do not contribute meaningful alternative methods. Overall the methods are mostly the same with small variations.",1,357d47ca3045,"{""method_diversity_score"":2,""confidence"":0.82,""distinct_methods_count"":3,""coarse_method_tags_by_agent"":{""A1"":[""option-by-option elimination"",""equilibrium force balance"",""Newton's third-law distinction""],""A2"":[""direct conceptual explanation"",""equilibrium force balance"",""identifies true third-law partner""],""A3"":[""Newton's third-law framing"",""same-object versus interaction-pair distinction"",""partly contradictory reasoning""],""A4"":[""answer only"",""no observable reasoning""],""A5"":[""incoherent Newton's third-law attempt"",""minimal usable reasoning""]},""rationale"":""The substantive traces mostly use the same physics reasoning: the person's weight and normal force balance in equilibrium but are not a Newton's third-law action-reaction pair. A1 differs mainly by checking options explicitly, while A2 gives a direct explanation and names the actual third-law partner; A3 uses a confused but overlapping third-law/system framing. A4 provides no reasoning, and A5 is largely incoherent, so they do not contribute meaningful alternative methods. Overall the methods are mostly the same with small variations.""}",prove_experiments\runs\P4_mixed_strategy_qwen25_7b_seed42,P4_mixed_strategy_qwen25_7b_seed42,0.9540358383649179,0.37485706782469774,0.998845535995202,0.7275692876724454,0.27243071232755456,1.0
P7G0040,low_text_high_strategy,gpt-5.5,"{""A1"": [""indirect truth table"", ""assume premises true and conclusion false"", ""derive contradiction"", ""option counterexample check""], ""A2"": [""indirect truth table"", ""assume premises true and conclusion false"", ""derive contradiction"", ""option counterexample check""], ""A3"": [""indirect truth table"", ""assume premises true and conclusion false"", ""derive contradiction"", ""self-correction""], ""A4"": [""indirect truth table"", ""assume premises true and conclusion false"", ""derive contradiction"", ""option counterexample check""], ""A5"": [""indirect truth table"", ""assume premises true and conclusion false"", ""derive contradiction"", ""option counterexample check""]}",0.96,1,1,"All agents use the same reasoning method: assume the premises true and the conditional conclusion false, infer T=true and U=false, propagate through the premises to derive W=false, Z=true, X=true, then find that ~(X · Z) is false, yielding a contradiction and hence validity. Minor differences include the order of applying premises, extra verification of answer choices, and A3 briefly stating the wrong intermediate conclusion before correcting it, but these do not constitute genuinely different reasoning methods.",1,3ec5787946d0,"{
  ""method_diversity_score"": 1,
  ""confidence"": 0.96,
  ""distinct_methods_count"": 1,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""indirect truth table"", ""assume premises true and conclusion false"", ""derive contradiction"", ""option counterexample check""],
    ""A2"": [""indirect truth table"", ""assume premises true and conclusion false"", ""derive contradiction"", ""option counterexample check""],
    ""A3"": [""indirect truth table"", ""assume premises true and conclusion false"", ""derive contradiction"", ""self-correction""],
    ""A4"": [""indirect truth table"", ""assume premises true and conclusion false"", ""derive contradiction"", ""option counterexample check""],
    ""A5"": [""indirect truth table"", ""assume premises true and conclusion false"", ""derive contradiction"", ""option counterexample check""]
  },
  ""rationale"": ""All agents use the same reasoning method: assume the premises true and the conditional conclusion false, infer T=true and U=false, propagate through the premises to derive W=false, Z=true, X=true, then find that ~(X · Z) is false, yielding a contradiction and hence validity. Minor differences include the order of applying premises, extra verification of answer choices, and A3 briefly stating the wrong intermediate conclusion before correcting it, but these do not constitute genuinely different reasoning methods.""
}",prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.6364613493685791,0.5006458858260943,0.7277137107369743,0.04123860995645123,0.9587613900435488,1.0
P7G0041,high_text_low_strategy,gpt-5.5,"{""A1"": [""option-by-option legal-definition matching"", ""elimination""], ""A2"": [""answer-only""], ""A3"": [""direct definition application"", ""criterion-focused comparison""], ""A4"": [""brief definition-criteria invocation""], ""A5"": [""option-by-option legal-definition matching"", ""elimination"", ""garbled reasoning""]}",0.82,3,2,"The traces mostly rely on the same underlying method: applying the international-law definition of piracy and checking elements such as private ends, another vessel, and warship status against the answer choices. A1 and A5 use an option-by-option elimination format, while A3 and A4 use a more direct definition-based criterion approach, but these are closely related rather than genuinely distinct reasoning paths. A2 provides no reasoning, adding a separate answer-only trace but not substantive methodological diversity.",1,de566530eac3,"{
  ""method_diversity_score"": 2,
  ""confidence"": 0.82,
  ""distinct_methods_count"": 3,
  ""coarse_method_tags_by_agent"": {
    ""A1"": [""option-by-option legal-definition matching"", ""elimination""],
    ""A2"": [""answer-only""],
    ""A3"": [""direct definition application"", ""criterion-focused comparison""],
    ""A4"": [""brief definition-criteria invocation""],
    ""A5"": [""option-by-option legal-definition matching"", ""elimination"", ""garbled reasoning""]
  },
  ""rationale"": ""The traces mostly rely on the same underlying method: applying the international-law definition of piracy and checking elements such as private ends, another vessel, and warship status against the answer choices. A1 and A5 use an option-by-option elimination format, while A3 and A4 use a more direct definition-based criterion approach, but these are closely related rather than genuinely distinct reasoning paths. A2 provides no reasoning, adding a separate answer-only trace but not substantive methodological diversity.""
}",prove_experiments\runs\P4_mixed_strategy_qwen25_7b_seed42,P4_mixed_strategy_qwen25_7b_seed42,0.3638568553684872,0.8369523543602156,2.220446049250313e-16,0.7911468014446165,0.2088531985553835,0.0
