run_root,run_dir,task,setting,seed,epoch,step,agent_id,update_attempt_id,candidate_id,parent_id,candidate_generation,parent_generation,candidate_pool_source,candidate_source,generation_batch_type,parent_is_current_active,parent_is_existing_beam,parent_is_nonactive_beam,candidate_prompt_hash,parent_prompt_hash,active_prompt_before_hash,initial_prompt_hash,candidate_char_length,parent_char_length,candidate_word_count,parent_word_count,prompt_change_ratio_parent,prompt_change_ratio_active_before,prompt_change_ratio_initial,parent_to_initial_ratio,active_before_to_initial_ratio,distance_reconstruction_available,distance_reconstruction_reason,agent_accept_count_before,prompt_max_change_ratio,prompt_large_shift_warmup_accepts,prompt_large_shift_min_vote_delta,large_shift,large_shift_warmup_exempt,large_shift_supported,large_shift_vote_support_passed,large_shift_accuracy_support_passed,large_shift_vote_loss_support_passed,large_shift_pivotal_loss_support_passed,large_shift_shared_error_support_passed,mechanism_contract_passed,behavior_cycle_guard_passed,prompt_trust_region_passed,error_dependence_guard_passed,accuracy_guard_passed,invalid_guard_passed,exact_prompt_cycle,matched_behavior_archive,max_behavior_cycle_similarity,behavior_cycle_overlap,rejection_reason,vote_delta,accuracy_delta,vote_gain_rate,vote_loss_rate,vote_margin_delta,pivotal_rescue_rate,pivotal_loss_rate,shared_error_rescue_score,shared_error_creation_score,boundary_shared_error_net_gain,optimizer_schema_valid,optimizer_redundant_filtered,original_accuracy_invalid_dependence_feasible,trajectory_feasible,pareto_feasible,pareto_rank,pareto_selected,retained_in_beam,became_active_top1,active_prompt_changed,candidate_outcome,preserved_mechanism_count,modified_mechanism_present,target_residual_family,proposal_metadata_available,behavior_transition_l1
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,10,4,b80eb9dd55d9_e2_s10_a4,g1_a4_p26b37815e849_1_7523f0754af3,g0_00bcb3ee9efb,1,0,existing_beam,existing_beam,,True,True,False,021e66f383c4e49da93891ab24c0ac5cb97e7a02c75cc20377e612877541bb82,021e66f383c4e49da93891ab24c0ac5cb97e7a02c75cc20377e612877541bb82,021e66f383c4e49da93891ab24c0ac5cb97e7a02c75cc20377e612877541bb82,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,257,257,36,36,0.0,0.0,0.4439252336448598,0.4439252336448598,0.4439252336448598,True,,1,0.45,2,0.02,False,False,False,False,True,True,True,True,,True,True,True,True,True,False,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,True,True,1,True,True,False,True,retained_nonactive_beam,4,,,True,0.0
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,20,2,b80eb9dd55d9_e2_s20_a2,g3_a2_pad0802c35173_0_69f984d3eff0,g2_a2_p26b37815e849_0_1f168e49e463,3,2,optimizer,teacher_critic_student,pivotal_error_repair,True,True,False,0b7b50812ef36b95e64926e862f51bda1a2848dc83a5293219c3eceebb1cf8e5,e7dc1e3ff5e00d425304b90fb88acaf01af26382f263261af59aa610bfb766b6,e7dc1e3ff5e00d425304b90fb88acaf01af26382f263261af59aa610bfb766b6,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,270,,38,0.15492957746478875,0.15492957746478875,,0.46031746031746035,0.46031746031746035,False,missing_full_prompt:candidate_to_initial,1,0.45,2,0.02,False,False,False,False,False,True,True,True,,True,True,True,False,True,False,,0.0,0,not_selected,0.0,-0.04166666666666663,0.0,0.0,-0.016666666666666673,0.0,0.0,0.041666666666666664,0.020833333333333332,-0.010416666666666668,True,False,False,False,False,,False,False,False,True,accuracy_guard_rejected,,,,False,0.2636363636363636
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,20,2,b80eb9dd55d9_e2_s20_a2,g3_a2_pad0802c35173_1_9a9b3564bf90,g2_a2_p26b37815e849_0_1f168e49e463,3,2,optimizer,teacher_critic_student,near_boundary_shared_error_repair,True,True,False,9a1b8db953a0968c2cda40523444d73400d688dde45748add0fed275954bd35d,e7dc1e3ff5e00d425304b90fb88acaf01af26382f263261af59aa610bfb766b6,e7dc1e3ff5e00d425304b90fb88acaf01af26382f263261af59aa610bfb766b6,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,361,270,48,38,0.14421553090332806,0.14421553090332806,0.5526315789473684,0.46031746031746035,0.46031746031746035,True,,1,0.45,2,0.02,False,False,False,False,True,True,True,True,,True,True,True,True,True,False,,0.0,0,,0.0,0.12500000000000006,0.0,0.0,0.04999999999999999,0.0,0.0,0.08333333333333333,0.0,0.14583333333333331,True,False,True,True,True,0,True,True,True,True,active_top1,5,,,True,0.6499999999999999
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,20,2,b80eb9dd55d9_e2_s20_a2,g2_a2_p26b37815e849_0_1f168e49e463,g0_00bcb3ee9efb,2,0,existing_beam,existing_beam,,True,True,False,e7dc1e3ff5e00d425304b90fb88acaf01af26382f263261af59aa610bfb766b6,e7dc1e3ff5e00d425304b90fb88acaf01af26382f263261af59aa610bfb766b6,e7dc1e3ff5e00d425304b90fb88acaf01af26382f263261af59aa610bfb766b6,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,270,270,38,38,0.0,0.0,0.46031746031746035,0.46031746031746035,0.46031746031746035,True,,1,0.45,2,0.02,False,False,False,False,True,True,True,True,,True,True,True,True,True,False,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,True,True,1,True,True,False,True,retained_nonactive_beam,4,,,True,0.0
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,20,3,b80eb9dd55d9_e2_s20_a3,g4_a3_p1aa8079b9778_0_0f8d87ae3f59,g3_a3_pcd29c4c51f64_0_1ff16cc48226,4,3,optimizer,teacher_critic_student,pivotal_error_repair,True,True,False,94014d4ae6762440362c3b95209c908a6a7f0e2456905da35a73d689a7977a48,96dadeaaef5f7ac207ba343677a5d5bc5f83a96a7a074a53f7e63c543849fe7a,96dadeaaef5f7ac207ba343677a5d5bc5f83a96a7a074a53f7e63c543849fe7a,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,384,,53,0.1258581235697941,0.1258581235697941,,0.5711711711711711,0.5711711711711711,False,missing_full_prompt:candidate_to_initial,3,0.45,2,0.02,False,False,False,False,False,True,True,False,,True,True,False,False,True,False,,0.0,0,not_selected,0.0,-0.125,0.0,0.0,-0.05000000000000001,0.0,0.0,0.0,0.03125,-0.109375,True,False,False,False,False,,False,False,False,True,accuracy_guard_rejected,,,,False,0.22499999999999998
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,20,3,b80eb9dd55d9_e2_s20_a3,g4_a3_p1aa8079b9778_1_dc01716c1c3f,g3_a3_pcd29c4c51f64_0_1ff16cc48226,4,3,optimizer,teacher_critic_student,near_boundary_shared_error_repair,True,True,False,f6502bbe280a8a9c9c5a1499312b517474b10fdc17dd397105eb64142b87b6b0,96dadeaaef5f7ac207ba343677a5d5bc5f83a96a7a074a53f7e63c543849fe7a,96dadeaaef5f7ac207ba343677a5d5bc5f83a96a7a074a53f7e63c543849fe7a,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,502,384,68,53,0.13318284424379234,0.13318284424379234,0.4918276374442794,0.5711711711711711,0.5711711711711711,True,,3,0.45,2,0.02,False,False,True,True,True,True,True,True,,True,True,True,True,True,False,,0.0,0,,0.04166666666666674,0.04166666666666663,0.041666666666666664,0.0,0.016666666666666677,0.041666666666666664,0.0,0.0625,0.010416666666666666,0.23437499999999997,True,False,True,True,True,0,True,True,True,True,active_top1,3,,,True,1.1541666666666668
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,20,3,b80eb9dd55d9_e2_s20_a3,g3_a3_pcd29c4c51f64_0_1ff16cc48226,g2_a3_p26b37815e849_1_afb4ae206154,3,2,existing_beam,existing_beam,,True,True,False,96dadeaaef5f7ac207ba343677a5d5bc5f83a96a7a074a53f7e63c543849fe7a,96dadeaaef5f7ac207ba343677a5d5bc5f83a96a7a074a53f7e63c543849fe7a,96dadeaaef5f7ac207ba343677a5d5bc5f83a96a7a074a53f7e63c543849fe7a,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,384,384,53,53,0.0,0.0,0.5711711711711711,0.5711711711711711,0.5711711711711711,True,,3,0.45,2,0.02,False,False,False,False,True,True,True,True,,True,True,True,True,True,False,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,True,True,1,True,True,False,True,retained_nonactive_beam,3,,,True,0.0
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,30,0,b80eb9dd55d9_e2_s30_a0,g4_a0_p72deab04c097_0_d14a8f6f7bda,g2_a0_p26b37815e849_1_fae1bef7d424,4,2,optimizer,teacher_critic_student,pivotal_error_repair,True,True,False,96a27a965e367e1a97c71a95bb4d251f9d3eb9aa4fa7ff45ba8df3e9675f93ac,d5c8d0e69db7d4472e0a9f03fc7d0a0915b62fd3be48026775320430ce87961a,d5c8d0e69db7d4472e0a9f03fc7d0a0915b62fd3be48026775320430ce87961a,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,291,,42,0.1428571428571429,0.1428571428571429,,0.2727272727272727,0.2727272727272727,False,missing_full_prompt:candidate_to_initial,2,0.45,2,0.02,False,False,False,False,False,True,True,False,,True,True,False,False,True,False,,0.0,0,not_selected,0.0,-0.12499999999999994,0.0,0.0,-0.05000000000000003,0.0,0.0,0.0,0.041666666666666664,-0.10416666666666666,True,False,False,False,False,,False,False,False,False,accuracy_guard_rejected,,,,False,1.0499999999999998
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,30,0,b80eb9dd55d9_e2_s30_a0,g4_a0_p72deab04c097_1_7413c9f77d43,g2_a0_p26b37815e849_1_fae1bef7d424,4,2,optimizer,teacher_critic_student,near_boundary_shared_error_repair,True,True,False,70069ef41dfd99fa616d5fa57ce6692afb159bcd64788bb70dd1c1e618217867,d5c8d0e69db7d4472e0a9f03fc7d0a0915b62fd3be48026775320430ce87961a,d5c8d0e69db7d4472e0a9f03fc7d0a0915b62fd3be48026775320430ce87961a,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,291,,42,0.15036496350364958,0.15036496350364958,,0.2727272727272727,0.2727272727272727,False,missing_full_prompt:candidate_to_initial,2,0.45,2,0.02,False,False,False,False,False,True,True,False,,True,True,False,False,True,False,,0.0,0,not_selected,0.0,-0.08333333333333331,0.0,0.0,-0.03333333333333335,0.0,0.0,0.0,0.03125,-0.06770833333333333,True,False,False,False,False,,False,False,False,False,accuracy_guard_rejected,,,,False,0.9749999999999999
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,30,0,b80eb9dd55d9_e2_s30_a0,g4_a0_p0faa985cecad_0_bfca102572ce,g3_a0_p72deab04c097_1_d616a2ad4204,4,3,optimizer,teacher_critic_student,pivotal_error_repair,False,True,True,be94a8f4028ec216330b05bcef4fd55d0d73edf2d4d809daefcfd6ce1c93da57,7cd0414c3738ce16779247ac127459c613a1ed70c772a7b540b9f6d31b22f7da,d5c8d0e69db7d4472e0a9f03fc7d0a0915b62fd3be48026775320430ce87961a,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.07150259067357512,,,,0.2727272727272727,False,"missing_full_prompt:candidate_to_active,candidate_to_initial,parent_to_initial",2,0.45,2,0.02,False,False,False,False,False,True,True,True,,True,True,True,False,True,False,,0.0,0,not_selected,0.0,-0.04166666666666663,0.0,0.0,-0.01666666666666667,0.0,0.0,0.041666666666666664,0.041666666666666664,-0.04166666666666667,True,False,False,False,False,,False,False,False,False,accuracy_guard_rejected,,,,False,1.065
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,30,0,b80eb9dd55d9_e2_s30_a0,g4_a0_p0faa985cecad_1_462b7ec60bc6,g3_a0_p72deab04c097_1_d616a2ad4204,4,3,optimizer,teacher_critic_student,near_boundary_shared_error_repair,False,True,True,01524438de499f7baab424852151222660beba4ebe3220436358f281a36abf40,7cd0414c3738ce16779247ac127459c613a1ed70c772a7b540b9f6d31b22f7da,d5c8d0e69db7d4472e0a9f03fc7d0a0915b62fd3be48026775320430ce87961a,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.09127789046653145,,,,0.2727272727272727,False,"missing_full_prompt:candidate_to_active,candidate_to_initial,parent_to_initial",2,0.45,2,0.02,False,False,False,False,False,True,True,False,,True,True,False,False,True,False,,0.0,0,not_selected,0.0,-0.08333333333333331,0.0,0.0,-0.03333333333333335,0.0,0.0,0.0,0.041666666666666664,-0.10416666666666666,True,False,False,False,False,,False,False,False,False,accuracy_guard_rejected,,,,False,0.9749999999999999
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,30,0,b80eb9dd55d9_e2_s30_a0,g2_a0_p26b37815e849_1_fae1bef7d424,g0_00bcb3ee9efb,2,0,existing_beam,existing_beam,,True,True,False,d5c8d0e69db7d4472e0a9f03fc7d0a0915b62fd3be48026775320430ce87961a,d5c8d0e69db7d4472e0a9f03fc7d0a0915b62fd3be48026775320430ce87961a,d5c8d0e69db7d4472e0a9f03fc7d0a0915b62fd3be48026775320430ce87961a,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,291,291,42,42,0.0,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,True,,2,0.45,2,0.02,False,False,False,False,True,True,True,True,,True,True,True,True,True,False,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,True,True,0,True,True,True,False,active_top1,0,,,True,0.0
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,30,0,b80eb9dd55d9_e2_s30_a0,g3_a0_p72deab04c097_1_d616a2ad4204,g2_a0_p26b37815e849_1_fae1bef7d424,3,2,existing_beam,existing_beam,,True,True,False,7cd0414c3738ce16779247ac127459c613a1ed70c772a7b540b9f6d31b22f7da,d5c8d0e69db7d4472e0a9f03fc7d0a0915b62fd3be48026775320430ce87961a,d5c8d0e69db7d4472e0a9f03fc7d0a0915b62fd3be48026775320430ce87961a,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,291,,42,0.23410013531799734,0.23410013531799734,,0.2727272727272727,0.2727272727272727,False,missing_full_prompt:candidate_to_initial,2,0.45,2,0.02,False,False,False,False,False,True,True,False,,True,True,False,False,True,False,,0.0,0,,0.0,-0.08333333333333331,0.0,0.0,-0.03333333333333335,0.0,0.0,0.0,0.041666666666666664,-0.10416666666666666,,,False,True,False,,False,False,False,False,accuracy_guard_rejected,,,,False,0.9749999999999999
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,30,4,b80eb9dd55d9_e2_s30_a4,g3_a4_p56b728ab98e2_0_b15f494df418,g2_a4_p0975062b8983_0_85f43b338983,3,2,optimizer,teacher_critic_student,pivotal_error_repair,True,True,False,acc2da08bb80bf52e2143e54ef86613f4aa4f4abe373c862b61c9feeb5e7cfa6,fc3755caf42e5f9e350d7bbe39b46a1f54d2dd30d09e7bac3e01aef27f554e14,fc3755caf42e5f9e350d7bbe39b46a1f54d2dd30d09e7bac3e01aef27f554e14,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.16837782340862428,0.16837782340862428,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",2,0.45,2,0.02,False,False,True,True,True,True,True,True,,True,True,True,True,True,False,,0.0,0,,0.04166666666666663,0.04166666666666663,0.041666666666666664,0.0,0.016666666666666677,0.041666666666666664,0.0,0.020833333333333332,0.0,0.20833333333333334,True,False,True,True,True,1,True,True,False,True,retained_nonactive_beam,,,,False,1.45
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,30,4,b80eb9dd55d9_e2_s30_a4,g3_a4_p56b728ab98e2_1_89b30c8c1813,g2_a4_p0975062b8983_0_85f43b338983,3,2,optimizer,teacher_critic_student,near_boundary_shared_error_repair,True,True,False,faa3d2461cf1d00c7e4057044aab9e730a4aabbebdba84cc61a0a1c09027cd29,fc3755caf42e5f9e350d7bbe39b46a1f54d2dd30d09e7bac3e01aef27f554e14,fc3755caf42e5f9e350d7bbe39b46a1f54d2dd30d09e7bac3e01aef27f554e14,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.158004158004158,0.158004158004158,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",2,0.45,2,0.02,False,False,False,False,False,True,True,False,,True,True,True,False,True,False,,0.0,0,not_selected,0.0,-0.041666666666666685,0.0,0.0,-0.024999999999999974,0.0,0.0,0.0,0.010416666666666666,-0.057291666666666664,True,False,False,False,False,,False,False,False,True,accuracy_guard_rejected,,,,False,0.095
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,30,4,b80eb9dd55d9_e2_s30_a4,g3_a4_p0975062b8983_0_6cf243b1bda3,g1_a4_p26b37815e849_1_7523f0754af3,3,1,optimizer,teacher_critic_student,pivotal_error_repair,False,True,True,e7d752422977e730bdeaaf9e22cf68290c0cde39c3ac2ebdd261744448b23f24,021e66f383c4e49da93891ab24c0ac5cb97e7a02c75cc20377e612877541bb82,fc3755caf42e5f9e350d7bbe39b46a1f54d2dd30d09e7bac3e01aef27f554e14,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,257,,36,0.14141414141414144,,,0.4439252336448598,,False,"missing_full_prompt:candidate_to_active,candidate_to_initial,active_to_initial",2,0.45,2,0.02,False,False,False,False,True,True,True,True,,True,True,True,True,True,False,,0.0,0,not_selected,0.0,0.0,0.0,0.0,-0.008333333333333304,0.0,0.0,0.041666666666666664,0.0,0.04166666666666667,True,False,True,False,True,3,False,False,False,True,pareto_not_retained,,,,False,0.14500000000000002
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,30,4,b80eb9dd55d9_e2_s30_a4,g3_a4_p0975062b8983_1_186c4e2f0119,g1_a4_p26b37815e849_1_7523f0754af3,3,1,optimizer,teacher_critic_student,near_boundary_shared_error_repair,False,True,True,38a3a71686d007cd9f8bfdf62a0c1fe22ef0890b75484a6b344f284f12ab1ec2,021e66f383c4e49da93891ab24c0ac5cb97e7a02c75cc20377e612877541bb82,fc3755caf42e5f9e350d7bbe39b46a1f54d2dd30d09e7bac3e01aef27f554e14,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,257,,36,0.1302876480541455,,,0.4439252336448598,,False,"missing_full_prompt:candidate_to_active,candidate_to_initial,active_to_initial",2,0.45,2,0.02,False,False,True,True,True,True,True,True,,True,True,True,True,True,False,,0.0,0,,0.04166666666666663,0.08333333333333337,0.041666666666666664,0.0,0.024999999999999994,0.041666666666666664,0.0,0.052083333333333336,0.0,0.23958333333333334,True,False,True,True,True,0,True,True,True,True,active_top1,3,,,True,1.52
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,30,4,b80eb9dd55d9_e2_s30_a4,g2_a4_p0975062b8983_0_85f43b338983,g1_a4_p26b37815e849_1_7523f0754af3,2,1,existing_beam,existing_beam,,True,True,False,fc3755caf42e5f9e350d7bbe39b46a1f54d2dd30d09e7bac3e01aef27f554e14,fc3755caf42e5f9e350d7bbe39b46a1f54d2dd30d09e7bac3e01aef27f554e14,fc3755caf42e5f9e350d7bbe39b46a1f54d2dd30d09e7bac3e01aef27f554e14,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.0,0.0,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",2,0.45,2,0.02,False,False,False,False,True,True,True,True,,True,True,True,True,True,False,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,True,True,4,False,False,False,True,existing_beam,5,,,True,0.0
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,30,4,b80eb9dd55d9_e2_s30_a4,g1_a4_p26b37815e849_1_7523f0754af3,g0_00bcb3ee9efb,1,0,existing_beam,existing_beam,,True,True,False,021e66f383c4e49da93891ab24c0ac5cb97e7a02c75cc20377e612877541bb82,fc3755caf42e5f9e350d7bbe39b46a1f54d2dd30d09e7bac3e01aef27f554e14,fc3755caf42e5f9e350d7bbe39b46a1f54d2dd30d09e7bac3e01aef27f554e14,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,257,,36,,0.47891566265060237,0.47891566265060237,0.4439252336448598,,,False,"missing_full_prompt:parent_to_initial,active_to_initial",2,0.45,2,0.02,False,False,True,True,True,True,True,True,,True,True,True,True,True,False,,0.0,0,,0.04166666666666663,0.04166666666666663,0.041666666666666664,0.0,0.008333333333333331,0.041666666666666664,0.0,0.020833333333333332,0.0,0.1875,,,True,True,True,2,True,True,False,True,retained_nonactive_beam,4,,,True,1.47
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,40,2,b80eb9dd55d9_e2_s40_a2,g4_a2_p33162f4ab2eb_0_f8350fafce2d,g3_a2_pad0802c35173_1_9a9b3564bf90,4,3,optimizer,teacher_critic_student,pivotal_error_repair,True,True,False,ca41324011f138241456bb3ef144cacd0e4a643e9bc14f0069a4ce55fecf96c9,9a1b8db953a0968c2cda40523444d73400d688dde45748add0fed275954bd35d,9a1b8db953a0968c2cda40523444d73400d688dde45748add0fed275954bd35d,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,361,,48,0.35013262599469497,0.35013262599469497,,0.5526315789473684,0.5526315789473684,False,missing_full_prompt:candidate_to_initial,2,0.45,2,0.02,False,False,False,False,False,False,False,False,,True,True,False,False,True,False,,0.0,0,not_selected,-0.041666666666666685,-0.08333333333333331,0.0,0.041666666666666664,-0.033333333333333326,0.0,0.041666666666666664,0.020833333333333332,0.13541666666666666,-0.39062499999999994,True,False,False,False,False,,False,False,False,False,accuracy_guard_rejected,,,,False,2.3
runs_vote_v7_strict_pilot_0d6093e,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42,disambiguation_qa,shared_vote_error_pareto_tcs,42,2,40,2,b80eb9dd55d9_e2_s40_a2,g4_a2_p33162f4ab2eb_1_78e9ab737281,g3_a2_pad0802c35173_1_9a9b3564bf90,4,3,optimizer,teacher_critic_student,near_boundary_shared_error_repair,True,True,False,3152446f6d33bb44d5e7e17c1e61f42bf60d0ceb14a403d033e60d7c9d848381,9a1b8db953a0968c2cda40523444d73400d688dde45748add0fed275954bd35d,9a1b8db953a0968c2cda40523444d73400d688dde45748add0fed275954bd35d,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,361,,48,0.4426229508196722,0.4426229508196722,,0.5526315789473684,0.5526315789473684,False,missing_full_prompt:candidate_to_initial,2,0.45,2,0.02,False,False,False,False,False,False,False,False,,True,True,False,False,True,False,,0.0,0,not_selected,-0.041666666666666685,-0.12499999999999994,0.0,0.041666666666666664,-0.05,0.0,0.041666666666666664,0.052083333333333336,0.13541666666666666,-0.35937499999999994,True,False,False,False,False,,False,False,False,False,accuracy_guard_rejected,,,,False,2.05
