seed,update_index,target_agent_id,preservation_rank,question_hash,tier,observed_correct_state_count,parent_margin,removed_margin
48,16,0,5,cd704d3f46a5b79c91695002616f29b6a86eb6104261c5a9317a87dc80e5001b,P1_VOTE_CRITICAL,4,1,0
48,16,0,6,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,4,1,0
48,16,4,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,6,1,0
48,16,4,2,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,3,1,0
48,16,4,3,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,2,1,0
48,16,4,4,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,3,1,0
48,16,4,5,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,3,1,0
48,16,4,6,cd704d3f46a5b79c91695002616f29b6a86eb6104261c5a9317a87dc80e5001b,P1_VOTE_CRITICAL,3,1,0
48,17,4,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,7,1,0
48,17,4,2,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,4,1,0
48,17,4,3,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,3,1,0
48,17,4,4,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,4,1,0
48,17,4,5,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,7,1,0
48,17,4,6,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,7,1,0
48,17,1,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,6,1,0
48,17,1,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,6,1,0
48,17,1,3,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,6,1,0
48,17,1,4,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,6,1,0
48,17,1,5,cd704d3f46a5b79c91695002616f29b6a86eb6104261c5a9317a87dc80e5001b,P1_VOTE_CRITICAL,6,1,0
48,17,1,6,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,6,1,0
48,18,4,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,7,1,0
48,18,4,2,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,4,1,0
48,18,4,3,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,3,1,0
48,18,4,4,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,4,1,0
48,18,4,5,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,7,1,0
48,18,4,6,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,7,1,0
48,18,1,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,6,1,0
48,18,1,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,6,1,0
48,18,1,3,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,6,1,0
48,18,1,4,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,6,1,0
48,18,1,5,cd704d3f46a5b79c91695002616f29b6a86eb6104261c5a9317a87dc80e5001b,P1_VOTE_CRITICAL,6,1,0
48,18,1,6,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,6,1,0
48,19,4,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,7,1,0
48,19,4,2,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,4,1,0
48,19,4,3,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,3,1,0
48,19,4,4,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,4,1,0
48,19,4,5,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,7,1,0
48,19,4,6,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,7,1,0
48,19,2,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,7,1,0
48,19,2,2,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,7,1,0
48,19,2,3,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,7,1,0
48,19,2,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,7,1,0
48,19,2,5,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,7,5,4
48,19,2,6,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,P2_COALITION_SUPPORT,7,5,4
48,20,4,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,7,1,0
48,20,4,2,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,4,1,0
48,20,4,3,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,3,1,0
48,20,4,4,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,4,1,0
48,20,4,5,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,7,1,0
48,20,4,6,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,7,1,0
48,20,1,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,6,1,0
48,20,1,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,6,1,0
48,20,1,3,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,6,1,0
48,20,1,4,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,6,1,0
48,20,1,5,cd704d3f46a5b79c91695002616f29b6a86eb6104261c5a9317a87dc80e5001b,P1_VOTE_CRITICAL,6,1,0
48,20,1,6,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,6,1,0
48,21,4,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,7,1,0
48,21,4,2,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,4,1,0
48,21,4,3,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,3,1,0
48,21,4,4,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,4,1,0
48,21,4,5,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,7,1,0
48,21,4,6,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,7,1,0
48,21,3,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,7,1,0
48,21,3,2,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,7,1,0
48,21,3,3,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,7,1,0
48,21,3,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,7,1,0
48,21,3,5,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,7,5,4
48,21,3,6,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,P2_COALITION_SUPPORT,7,5,4
48,22,4,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,7,1,0
48,22,4,2,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,4,1,0
48,22,4,3,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,3,1,0
48,22,4,4,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,4,1,0
48,22,4,5,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,7,1,0
48,22,4,6,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,7,1,0
48,22,1,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,6,1,0
48,22,1,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,6,1,0
48,22,1,3,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,6,1,0
48,22,1,4,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,6,1,0
48,22,1,5,cd704d3f46a5b79c91695002616f29b6a86eb6104261c5a9317a87dc80e5001b,P1_VOTE_CRITICAL,6,1,0
48,22,1,6,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,6,1,0
48,23,4,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
48,23,4,2,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,5,1,0
48,23,4,3,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,4,1,0
48,23,4,4,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,5,1,0
48,23,4,5,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,8,1,0
48,23,4,6,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
48,23,1,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,7,1,0
48,23,1,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,7,1,0
48,23,1,3,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,7,1,0
48,23,1,4,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,7,1,0
48,23,1,5,cd704d3f46a5b79c91695002616f29b6a86eb6104261c5a9317a87dc80e5001b,P1_VOTE_CRITICAL,7,1,0
48,23,1,6,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,7,1,0
48,24,2,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
48,24,2,2,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,8,1,0
48,24,2,3,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
48,24,2,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,8,1,0
48,24,2,5,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,P1_VOTE_CRITICAL,8,1,0
48,24,2,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,8,5,4
48,24,4,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
48,24,4,2,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,5,1,0
48,24,4,3,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,4,1,0
48,24,4,4,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,5,1,0
48,24,4,5,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,8,1,0
48,24,4,6,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
48,25,3,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
48,25,3,2,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,8,1,0
48,25,3,3,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
48,25,3,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,8,1,0
48,25,3,5,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,P1_VOTE_CRITICAL,8,1,0
48,25,3,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,8,5,4
48,25,4,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
48,25,4,2,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,5,1,0
48,25,4,3,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,4,1,0
48,25,4,4,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,5,1,0
48,25,4,5,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,8,1,0
48,25,4,6,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
48,26,1,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,7,1,0
48,26,1,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,7,1,0
48,26,1,3,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,7,1,0
48,26,1,4,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,7,1,0
48,26,1,5,cd704d3f46a5b79c91695002616f29b6a86eb6104261c5a9317a87dc80e5001b,P1_VOTE_CRITICAL,7,1,0
48,26,1,6,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,7,1,0
48,26,2,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
48,26,2,2,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,8,1,0
48,26,2,3,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
48,26,2,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,8,1,0
48,26,2,5,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,P1_VOTE_CRITICAL,8,1,0
48,26,2,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,8,5,4
48,27,4,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
48,27,4,2,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,5,1,0
48,27,4,3,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,4,1,0
48,27,4,4,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,5,1,0
48,27,4,5,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,8,1,0
48,27,4,6,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
48,27,3,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
48,27,3,2,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,8,1,0
48,27,3,3,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
48,27,3,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,8,1,0
48,27,3,5,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,P1_VOTE_CRITICAL,8,1,0
48,27,3,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,8,5,4
48,28,1,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,7,1,0
48,28,1,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,7,1,0
48,28,1,3,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,7,1,0
48,28,1,4,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,7,1,0
48,28,1,5,cd704d3f46a5b79c91695002616f29b6a86eb6104261c5a9317a87dc80e5001b,P1_VOTE_CRITICAL,7,1,0
48,28,1,6,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,7,1,0
48,28,4,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
48,28,4,2,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,5,1,0
48,28,4,3,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,4,1,0
48,28,4,4,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,5,1,0
48,28,4,5,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,8,1,0
48,28,4,6,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
48,29,2,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
48,29,2,2,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,8,1,0
48,29,2,3,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
48,29,2,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,8,1,0
48,29,2,5,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,P1_VOTE_CRITICAL,8,1,0
48,29,2,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,8,5,4
48,29,4,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
48,29,4,2,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,5,1,0
48,29,4,3,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,4,1,0
48,29,4,4,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,5,1,0
48,29,4,5,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,8,1,0
48,29,4,6,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
48,30,3,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
48,30,3,2,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,8,1,0
48,30,3,3,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
48,30,3,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,8,1,0
48,30,3,5,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,P1_VOTE_CRITICAL,8,1,0
48,30,3,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,8,5,4
48,30,1,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,7,1,0
48,30,1,2,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,7,1,0
48,30,1,3,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,7,1,0
48,30,1,4,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,P1_VOTE_CRITICAL,7,1,0
48,30,1,5,cd704d3f46a5b79c91695002616f29b6a86eb6104261c5a9317a87dc80e5001b,P1_VOTE_CRITICAL,7,1,0
48,30,1,6,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,P1_VOTE_CRITICAL,7,1,0
48,31,4,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
48,31,4,2,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,P1_VOTE_CRITICAL,5,1,0
48,31,4,3,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,P1_VOTE_CRITICAL,4,1,0
48,31,4,4,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,P1_VOTE_CRITICAL,5,1,0
48,31,4,5,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,8,1,0
48,31,4,6,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
48,31,2,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P1_VOTE_CRITICAL,8,1,0
48,31,2,2,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,P1_VOTE_CRITICAL,8,1,0
48,31,2,3,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,P1_VOTE_CRITICAL,8,1,0
48,31,2,4,e2ed6ca2a4a75717c23060340ff5cc1e63b1197753437bfb370629f3c83d91f5,P1_VOTE_CRITICAL,8,1,0
48,31,2,5,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,P1_VOTE_CRITICAL,8,1,0
48,31,2,6,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,8,5,4
49,0,2,1,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,1,5,4
49,0,2,2,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,P2_COALITION_SUPPORT,1,5,4
49,0,2,3,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,P2_COALITION_SUPPORT,1,5,4
49,0,2,4,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,P2_COALITION_SUPPORT,1,5,4
49,0,2,5,18295a22847ff6b690848ca5028a5d19af59c1b4cf2b09fb08dca5c9818a9211,P2_COALITION_SUPPORT,1,5,4
49,0,2,6,1cbc6671d2468407bec44d4fcea857c6ca8090fff77855b7099513074511f9f8,P2_COALITION_SUPPORT,1,5,4
49,0,0,1,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,P2_COALITION_SUPPORT,1,5,4
49,0,0,2,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,P2_COALITION_SUPPORT,1,5,4
